tool_id,name,type,material,diameter,shank_diameter,cutting_length,overall_length,flute_count,helix_angle,coating,workpiece_materials,center_cutting,price_usd,manufacturer,max_depth_of_cut,max_rpm,speed_feed_link,image_link,product_link
03-0638,"5/8"" Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 5/8"" Weldon Shank x 1-1/4"" LOC, 0.03"" Radius, HTM",end_mill,carbide,15.88,15.88,31.75,88.9,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,64.95,Haas,15.88,15000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/(03-0625%20to%2003-0648)%20end%20mills,%20htm,%20speeds%20and%20feeds,%20inch.pdf",/content/dam/haascnc/ecommerce/03-0638/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0638.html
03-0639,"5/8"" Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 5/8"" Weldon Shank x 1-1/4"" LOC, 0.06"" Radius, HTM",end_mill,carbide,15.88,15.88,31.75,88.9,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,64.95,Haas,15.88,15000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/(03-0625%20to%2003-0648)%20end%20mills,%20htm,%20speeds%20and%20feeds,%20inch.pdf",/content/dam/haascnc/ecommerce/03-0639/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0639.html
03-0640,"5/8"" Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 5/8"" Weldon Shank x 1-1/4"" LOC, 0.12"" Radius, HTM",end_mill,carbide,15.88,15.88,31.75,88.9,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,64.95,Haas,15.88,15000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/(03-0625%20to%2003-0648)%20end%20mills,%20htm,%20speeds%20and%20feeds,%20inch.pdf",/content/dam/haascnc/ecommerce/03-0640/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0640.html
03-0641,"3/4"" Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 3/4"" Weldon Shank x 1-1/2"" LOC, 0.015"" Radius, HTM",end_mill,carbide,19.05,19.05,38.1,101.6,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,104.95,Haas,19.05,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/(03-0625%20to%2003-0648)%20end%20mills,%20htm,%20speeds%20and%20feeds,%20inch.pdf",/content/dam/haascnc/ecommerce/03-0641/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0641.html
03-0642,"3/4"" Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 3/4"" Weldon Shank x 1-1/2"" LOC, 0.03"" Radius, HTM",end_mill,carbide,19.05,19.05,38.1,101.6,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,104.95,Haas,19.05,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/(03-0625%20to%2003-0648)%20end%20mills,%20htm,%20speeds%20and%20feeds,%20inch.pdf",/content/dam/haascnc/ecommerce/03-0642/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0642.html
03-0643,"3/4"" Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 3/4"" Weldon Shank x 1-1/2"" LOC, 0.06"" Radius, HTM",end_mill,carbide,19.05,19.05,38.1,101.6,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,101.95,Haas,19.05,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/(03-0625%20to%2003-0648)%20end%20mills,%20htm,%20speeds%20and%20feeds,%20inch.pdf",/content/dam/haascnc/ecommerce/03-0643/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0643.html
03-0644,"3/4"" Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 3/4"" Weldon Shank x 1-1/2"" LOC, 0.12"" Radius, HTM",end_mill,carbide,19.05,19.05,38.1,101.6,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,109.95,Haas,19.05,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/(03-0625%20to%2003-0648)%20end%20mills,%20htm,%20speeds%20and%20feeds,%20inch.pdf",/content/dam/haascnc/ecommerce/03-0644/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0644.html
03-0645,"1"" Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 1"" Weldon Shank x 1-1/2"" LOC, 0.015"" Radius, HTM",end_mill,carbide,25.4,25.4,38.1,101.6,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,164.95,Haas,19.05,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/(03-0625%20to%2003-0648)%20end%20mills,%20htm,%20speeds%20and%20feeds,%20inch.pdf",/content/dam/haascnc/ecommerce/03-0645/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0645.html
03-0646,"1"" Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 1"" Weldon Shank x 1-1/2"" LOC, 0.03"" Radius, HTM",end_mill,carbide,25.4,25.4,38.1,101.6,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,164.95,Haas,19.05,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/(03-0625%20to%2003-0648)%20end%20mills,%20htm,%20speeds%20and%20feeds,%20inch.pdf",/content/dam/haascnc/ecommerce/03-0646/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0646.html
03-0647,"1"" Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 1"" Weldon Shank x 1-1/2"" LOC, 0.06"" Radius, HTM",end_mill,carbide,25.4,25.4,38.1,101.6,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,164.95,Haas,19.05,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/(03-0625%20to%2003-0648)%20end%20mills,%20htm,%20speeds%20and%20feeds,%20inch.pdf",/content/dam/haascnc/ecommerce/03-0647/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0647.html
03-0648,"1"" Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 1"" Weldon Shank x 1-1/2"" LOC, 0.12"" Radius, HTM",end_mill,carbide,25.4,25.4,38.1,101.6,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,158.95,Haas,19.05,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/(03-0625%20to%2003-0648)%20end%20mills,%20htm,%20speeds%20and%20feeds,%20inch.pdf",/content/dam/haascnc/ecommerce/03-0648/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0648.html
03-0956,"3mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 3mm Smooth Shank x 9mm LOC, Square Profile, HTM",end_mill,carbide,76.2,76.2,228.6,1270.0,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,12.95,Haas,114.3,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0956/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0956.html
03-0957,"3mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 3mm Smooth Shank x 9mm LOC, 0.3mm Radius, HTM",end_mill,carbide,76.2,76.2,228.6,1270.0,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,12.95,Haas,114.3,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0957/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0957.html
03-0958,"4mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 4mm Smooth Shank x 12mm LOC, Square Profile, HTM",end_mill,carbide,101.6,101.6,304.8,1270.0,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,15.95,Haas,152.4,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0958/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0958.html
03-0959,"4mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 4mm Smooth Shank x 12mm LOC, 0.3mm Radius, HTM",end_mill,carbide,101.6,101.6,304.8,1270.0,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,16.95,Haas,152.4,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0959/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0959.html
03-0960,"4mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 4mm Smooth Shank x 12mm LOC, 0.5mm Radius, HTM",end_mill,carbide,101.6,101.6,304.8,1270.0,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,16.95,Haas,152.4,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0960/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0960.html
03-0961,"5mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 5mm Smooth Shank x 12mm LOC, Square Profile, HTM",end_mill,carbide,127.0,127.0,304.8,1447.8,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,15.95,Haas,152.4,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0961/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0961.html
03-0962,"5mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 5mm Smooth Shank x 12mm LOC, 0.3mm Radius, HTM",end_mill,carbide,127.0,127.0,304.8,1447.8,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,16.95,Haas,152.4,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0962/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0962.html
03-0963,"6mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 6mm Smooth Shank x 15mm LOC, Square Profile, HTM",end_mill,carbide,152.4,152.4,381.0,1447.8,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,18.95,Haas,190.5,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0963/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0963.html
03-0964,"6mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 6mm Smooth Shank x 15mm LOC, 0.5mm Radius, HTM",end_mill,carbide,152.4,152.4,381.0,1447.8,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,19.95,Haas,190.5,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0964/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0964.html
03-0965,"6mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 6mm Smooth Shank x 15mm LOC, 1mm Radius, HTM",end_mill,carbide,152.4,152.4,381.0,1447.8,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,19.95,Haas,190.5,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0965/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0965.html
03-0966,"8mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 8mm Smooth Shank x 20mm LOC, Square Profile, HTM",end_mill,carbide,203.2,203.2,508.0,1600.2,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,23.95,Haas,254.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0966/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0966.html
03-0967,"8mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 8mm Smooth Shank x 20mm LOC, 0.5mm Radius, HTM",end_mill,carbide,203.2,203.2,508.0,1600.2,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,26.95,Haas,254.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0967/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0967.html
03-0968,"8mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 8mm Smooth Shank x 20mm LOC, 1mm Radius, HTM",end_mill,carbide,203.2,203.2,508.0,1600.2,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,26.95,Haas,254.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0968/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0968.html
03-0969,"10mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 10mm Smooth Shank x 25mm LOC, Square Profile, HTM",end_mill,carbide,254.0,254.0,635.0,1828.8,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,28.95,Haas,317.5,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0969/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0969.html
03-0970,"10mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 10mm Smooth Shank x 25mm LOC, 0.5mm Radius, HTM",end_mill,carbide,254.0,254.0,635.0,1828.8,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,32.95,Haas,317.5,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0970/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0970.html
03-0971,"10mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 10mm Smooth Shank x 25mm LOC, 1mm Radius, HTM",end_mill,carbide,254.0,254.0,635.0,1828.8,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,32.95,Haas,317.5,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0971/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0971.html
03-0972,"12mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 12mm Weldon Shank x 30mm LOC, Square Profile, HTM",end_mill,carbide,304.8,304.8,762.0,2235.2,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,41.95,Haas,381.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0972/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0972.html
03-0973,"12mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 12mm Weldon Shank x 30mm LOC, 0.5mm Radius, HTM",end_mill,carbide,304.8,304.8,762.0,2235.2,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,47.95,Haas,381.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0973/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0973.html
03-0974,"12mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 12mm Weldon Shank x 30mm LOC, 1mm Radius, HTM",end_mill,carbide,304.8,304.8,762.0,2235.2,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,47.95,Haas,381.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0974/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0974.html
03-0975,"12mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 12mm Weldon Shank x 30mm LOC, 2mm Radius, HTM",end_mill,carbide,304.8,304.8,762.0,2235.2,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,47.95,Haas,381.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0975/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0975.html
03-0976,"12mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 12mm Weldon Shank x 30mm LOC, 3mm Radius, HTM",end_mill,carbide,304.8,304.8,762.0,2235.2,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,47.95,Haas,381.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0976/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0976.html
03-0977,"14mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 14mm Weldon Shank x 30mm LOC, Square Profile, HTM",end_mill,carbide,355.6,355.6,762.0,2235.2,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,70.95,Haas,381.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0977/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0977.html
03-0978,"14mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 14mm Weldon Shank x 30mm LOC, 0.5mm Radius, HTM",end_mill,carbide,355.6,355.6,762.0,2235.2,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,58.95,Haas,381.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0978/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0978.html
03-0979,"14mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 14mm Weldon Shank x 30mm LOC, 1mm Radius, HTM",end_mill,carbide,355.6,355.6,762.0,2235.2,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,58.95,Haas,381.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0979/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0979.html
03-0980,"16mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 16mm Weldon Shank x 32mm LOC, Square Profile, HTM",end_mill,carbide,406.4,406.4,812.8,2336.8,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,66.95,Haas,406.4,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0980/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0980.html
03-0981,"16mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 16mm Weldon Shank x 32mm LOC, 0.5mm Radius, HTM",end_mill,carbide,406.4,406.4,812.8,2336.8,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,66.95,Haas,406.4,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0981/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0981.html
03-0982,"16mm Dia. Carbide End Mill, 5 Flute, AlTiN Coated, 16mm Weldon Shank x 32mm LOC, 1mm Radius, HTM",end_mill,carbide,406.4,406.4,812.8,2336.8,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,66.95,Haas,406.4,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/speeds%20and%20feeds,%20htm%20(03-0956%20to%2003-0997).pdf",/content/dam/haascnc/ecommerce/03-0982/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-0982.html
